time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-09-17 09:30:00-04:00,SentimentTrader,89e2a15d65f74c279d9f05b242434ff7,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-09-17 09:30:00-04:00,SentimentTrader,4d0dc0c019dc418687c5a3cd57188a06,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-09-17 09:30:00-04:00,SentimentTrader,89e2a15d65f74c279d9f05b242434ff7,MSFT,buy,market,fill,1,gtc,0.0,1,stock,304.1700134277344,88.0,0.0
2021-09-20 08:30:00-04:00,SentimentTrader,4d0dc0c019dc418687c5a3cd57188a06,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,295.365,88.0,0.0
2021-09-20 09:30:00-04:00,SentimentTrader,b37dbb1dadb34a67bfa3653aba025c00,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-09-20 09:30:00-04:00,SentimentTrader,11b6d2669f6b4400a4c2ee9c47d23621,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-09-20 09:30:00-04:00,SentimentTrader,b37dbb1dadb34a67bfa3653aba025c00,MSFT,buy,market,fill,1,gtc,0.0,1,stock,296.3299865722656,89.0,0.0
2021-09-28 09:30:00-04:00,SentimentTrader,11b6d2669f6b4400a4c2ee9c47d23621,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,289.79998779296875,89.0,0.0
2021-09-29 09:30:00-04:00,SentimentTrader,4840de959b84485babf626575cea340c,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-09-29 09:30:00-04:00,SentimentTrader,182f9dc92a83413881d7b8781236b74d,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-09-29 09:30:00-04:00,SentimentTrader,4840de959b84485babf626575cea340c,MSFT,buy,market,fill,1,gtc,0.0,1,stock,285.1000061035156,92.0,0.0
2021-10-04 08:30:00-04:00,SentimentTrader,182f9dc92a83413881d7b8781236b74d,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,281.28061065673825,92.0,0.0
2021-10-04 09:30:00-04:00,SentimentTrader,6bc053010fbb4954a1fcef8360992571,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-04 09:30:00-04:00,SentimentTrader,e7fc02b771c64353b20cd92d7eb4f2b8,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-10-04 09:30:00-04:00,SentimentTrader,6bc053010fbb4954a1fcef8360992571,MSFT,buy,market,fill,1,gtc,0.0,1,stock,287.3999938964844,91.0,0.0
2021-10-07 09:30:00-04:00,SentimentTrader,e7fc02b771c64353b20cd92d7eb4f2b8,MSFT,sell,trailing_stop,canceled,1,gtc,0.0,1,stock,,,
2021-10-07 09:30:00-04:00,SentimentTrader,a2aca56c311847cdb1ee8818d14e811f,MSFT,sell,market,new,1,day,0.0,1,stock,,,
2021-10-07 09:30:00-04:00,SentimentTrader,a2aca56c311847cdb1ee8818d14e811f,MSFT,sell,market,fill,1,day,0.0,1,stock,295.17999267578125,91.0,0.0
2021-10-11 09:30:00-04:00,SentimentTrader,905e569e817f40199044667cf781c848,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-11 09:30:00-04:00,SentimentTrader,d7df31f9fde2439784095d7108967213,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-10-11 09:30:00-04:00,SentimentTrader,905e569e817f40199044667cf781c848,MSFT,buy,market,fill,1,gtc,0.0,1,stock,292.9200134277344,90.0,0.0
2021-11-23 09:30:00-05:00,SentimentTrader,d7df31f9fde2439784095d7108967213,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,337.04998779296875,90.0,0.0
2021-11-24 09:30:00-05:00,SentimentTrader,4ac47c894d024c349a8cf7d0ead14011,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-11-24 09:30:00-05:00,SentimentTrader,36c2a9c0344d4c6fb6177e1a1210841a,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-11-24 09:30:00-05:00,SentimentTrader,4ac47c894d024c349a8cf7d0ead14011,MSFT,buy,market,fill,1,gtc,0.0,1,stock,336.2799987792969,82.0,0.0
2021-12-02 09:30:00-05:00,SentimentTrader,36c2a9c0344d4c6fb6177e1a1210841a,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,329.10159881591795,82.0,0.0
2021-12-09 09:30:00-05:00,SentimentTrader,1ba0da7a23f04397a921b2c1e5c59c3f,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2021-12-09 09:30:00-05:00,SentimentTrader,bd62af2ee4a145ce97df0dab06739a4c,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2021-12-09 09:30:00-05:00,SentimentTrader,1ba0da7a23f04397a921b2c1e5c59c3f,MSFT,buy,market,fill,1,gtc,0.0,1,stock,334.4100036621094,82.0,0.0
2021-12-14 09:30:00-05:00,SentimentTrader,bd62af2ee4a145ce97df0dab06739a4c,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,333.2200012207031,82.0,0.0
2022-01-21 09:30:00-05:00,SentimentTrader,87d971e3405b41dfa159c412a611b159,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,SentimentTrader,13bca4ec40f943458da2835f2c668410,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,SentimentTrader,87d971e3405b41dfa159c412a611b159,MSFT,buy,market,fill,1,gtc,0.0,1,stock,302.69000244140625,90.0,0.0
2022-01-24 08:30:00-05:00,SentimentTrader,13bca4ec40f943458da2835f2c668410,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,292.20001220703125,90.0,0.0
2022-01-24 09:30:00-05:00,SentimentTrader,195adfb419014f0789103924850b6d59,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 09:30:00-05:00,SentimentTrader,0af5bce86cc74344bf8fdb5a7dd864d8,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-01-24 09:30:00-05:00,SentimentTrader,195adfb419014f0789103924850b6d59,MSFT,buy,market,fill,1,gtc,0.0,1,stock,292.20001220703125,93.0,0.0
2022-01-25 09:30:00-05:00,SentimentTrader,0af5bce86cc74344bf8fdb5a7dd864d8,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,288.1966857910156,93.0,0.0
2022-01-27 09:30:00-05:00,SentimentTrader,971b918c91f340e28bd3f12b6f4284bd,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-27 09:30:00-05:00,SentimentTrader,7df3e0155e2a45d3907267d1cabbf897,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-01-27 09:30:00-05:00,SentimentTrader,971b918c91f340e28bd3f12b6f4284bd,MSFT,buy,market,fill,1,gtc,0.0,1,stock,302.6600036621094,89.0,0.0
2022-01-28 09:30:00-05:00,SentimentTrader,7df3e0155e2a45d3907267d1cabbf897,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,298.0809881591797,89.0,0.0
2022-02-01 09:30:00-05:00,SentimentTrader,08c73faeb8174d2c868fa7620fae5eb4,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-02-01 09:30:00-05:00,SentimentTrader,922a876da16644c38556eb848d5421a6,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-02-01 09:30:00-05:00,SentimentTrader,08c73faeb8174d2c868fa7620fae5eb4,MSFT,buy,market,fill,1,gtc,0.0,1,stock,310.4100036621094,86.0,0.0
2022-02-03 09:30:00-05:00,SentimentTrader,922a876da16644c38556eb848d5421a6,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,305.66639526367186,86.0,0.0
2022-02-15 09:30:00-05:00,SentimentTrader,9b107891c2c84326baf8db01c158cbea,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-02-15 09:30:00-05:00,SentimentTrader,c6df1949a0ab44e797e74f67752e2f4e,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-02-15 09:30:00-05:00,SentimentTrader,9b107891c2c84326baf8db01c158cbea,MSFT,buy,market,fill,1,gtc,0.0,1,stock,300.010009765625,89.0,0.0
2022-02-17 09:30:00-05:00,SentimentTrader,c6df1949a0ab44e797e74f67752e2f4e,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,291.84389526367187,89.0,0.0
2022-03-02 09:30:00-05:00,SentimentTrader,c2d0b3c4fac3416f8e86196f9d8d1929,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-03-02 09:30:00-05:00,SentimentTrader,2e2d2f6b97c04c9c8b6556aa4039ebad,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-03-02 09:30:00-05:00,SentimentTrader,c2d0b3c4fac3416f8e86196f9d8d1929,MSFT,buy,market,fill,1,gtc,0.0,1,stock,295.3599853515625,90.0,0.0
2022-03-04 09:30:00-05:00,SentimentTrader,2e2d2f6b97c04c9c8b6556aa4039ebad,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,294.0361047363281,90.0,0.0
2022-03-18 09:30:00-04:00,SentimentTrader,cedfe7f9d89f4c85905528f219242182,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,SentimentTrader,5b335942e42e45429fee27f2d8a49280,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,SentimentTrader,cedfe7f9d89f4c85905528f219242182,MSFT,buy,market,fill,1,gtc,0.0,1,stock,295.3699951171875,90.0,0.0
2022-04-01 09:30:00-04:00,SentimentTrader,5b335942e42e45429fee27f2d8a49280,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,306.4715118408203,90.0,0.0
2022-04-28 09:30:00-04:00,SentimentTrader,859ec2ae8b594abf8cb196207c506b6f,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,SentimentTrader,13168d464dcb4c73b69a12e55082735c,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,SentimentTrader,859ec2ae8b594abf8cb196207c506b6f,MSFT,buy,market,fill,1,gtc,0.0,1,stock,285.19000244140625,94.0,0.0
2022-04-29 09:30:00-04:00,SentimentTrader,13168d464dcb4c73b69a12e55082735c,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,282.2506106567383,94.0,0.0
2022-06-22 09:30:00-04:00,SentimentTrader,93a03af6634b4e068e0a15af948da0b6,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-06-22 09:30:00-04:00,SentimentTrader,3a4d8a6b1efa456e8eb8f7abdfa874fe,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-06-22 09:30:00-04:00,SentimentTrader,93a03af6634b4e068e0a15af948da0b6,MSFT,buy,market,fill,1,gtc,0.0,1,stock,251.88999938964844,106.0,0.0
2022-06-28 09:30:00-04:00,SentimentTrader,3a4d8a6b1efa456e8eb8f7abdfa874fe,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,260.25098815917966,106.0,0.0
2022-08-03 09:30:00-04:00,SentimentTrader,0ccd1f9cba7646bb83381935e4b4a12e,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-08-03 09:30:00-04:00,SentimentTrader,5f1fe16a7bc24c0dbf28f762fc9fa535,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-08-03 09:30:00-04:00,SentimentTrader,0ccd1f9cba7646bb83381935e4b4a12e,MSFT,buy,market,fill,1,gtc,0.0,1,stock,276.760009765625,97.0,0.0
2022-08-22 08:30:00-04:00,SentimentTrader,5f1fe16a7bc24c0dbf28f762fc9fa535,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,282.0799865722656,97.0,0.0
2022-08-22 09:30:00-04:00,SentimentTrader,91df0fdafdd6497fbd77f874f3a480d3,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-08-22 09:30:00-04:00,SentimentTrader,43e57d2e1e4d48ff8c63d7d481d30f40,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-08-22 09:30:00-04:00,SentimentTrader,91df0fdafdd6497fbd77f874f3a480d3,MSFT,buy,market,fill,1,gtc,0.0,1,stock,282.0799865722656,96.0,0.0
2022-08-26 09:30:00-04:00,SentimentTrader,43e57d2e1e4d48ff8c63d7d481d30f40,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,273.98619171142576,96.0,0.0
2022-08-29 09:30:00-04:00,SentimentTrader,0370e872cc654720a1b4132bdbe9bd30,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-08-29 09:30:00-04:00,SentimentTrader,07d64520388a4574845d92035eab88bd,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-08-29 09:30:00-04:00,SentimentTrader,0370e872cc654720a1b4132bdbe9bd30,MSFT,buy,market,fill,1,gtc,0.0,1,stock,265.8500061035156,101.0,0.0
2022-09-01 09:30:00-04:00,SentimentTrader,07d64520388a4574845d92035eab88bd,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,258.8699951171875,101.0,0.0
2022-09-02 09:30:00-04:00,SentimentTrader,b0c6713fcd1644af95fc6b0c70e8110e,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-02 09:30:00-04:00,SentimentTrader,bc374c6445874ddc8b057002592001ef,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-09-02 09:30:00-04:00,SentimentTrader,b0c6713fcd1644af95fc6b0c70e8110e,MSFT,buy,market,fill,1,gtc,0.0,1,stock,261.70001220703125,102.0,0.0
2022-09-03 09:30:00-04:00,SentimentTrader,bc374c6445874ddc8b057002592001ef,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,256.79779052734375,102.0,0.0
2022-09-27 09:30:00-04:00,SentimentTrader,8dd6b1e14e14476d8ed774b07257b9e2,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,SentimentTrader,3b273200e0b34269a82bd9016dbe8c01,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,SentimentTrader,8dd6b1e14e14476d8ed774b07257b9e2,MSFT,buy,market,fill,1,gtc,0.0,1,stock,239.97999572753906,111.0,0.0
2022-09-29 09:30:00-04:00,SentimentTrader,3b273200e0b34269a82bd9016dbe8c01,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,235.06010177612305,111.0,0.0
2022-09-30 09:30:00-04:00,SentimentTrader,7898a7d44a67423fafc996a6bf31fb16,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-30 09:30:00-04:00,SentimentTrader,2aa74cfc5059409cb8deb9e789df3cef,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-09-30 09:30:00-04:00,SentimentTrader,7898a7d44a67423fafc996a6bf31fb16,MSFT,buy,market,fill,1,gtc,0.0,1,stock,238.2899932861328,111.0,0.0
2022-10-01 09:30:00-04:00,SentimentTrader,2aa74cfc5059409cb8deb9e789df3cef,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,233.3237934875488,111.0,0.0
2022-10-03 09:30:00-04:00,SentimentTrader,3cf9ba41af1d4863b8a845890aec4436,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-10-03 09:30:00-04:00,SentimentTrader,0217b2f723d24a299f3c2b5eb8e32a01,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-10-03 09:30:00-04:00,SentimentTrader,3cf9ba41af1d4863b8a845890aec4436,MSFT,buy,market,fill,1,gtc,0.0,1,stock,235.41000366210938,112.0,0.0
2022-10-07 09:30:00-04:00,SentimentTrader,0217b2f723d24a299f3c2b5eb8e32a01,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,240.89999389648438,112.0,0.0
2022-11-04 09:30:00-04:00,SentimentTrader,a9168756364146aeb30ae6c447ab3d5a,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-04 09:30:00-04:00,SentimentTrader,5441df68609c45248983934b6a42316c,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-11-04 09:30:00-04:00,SentimentTrader,a9168756364146aeb30ae6c447ab3d5a,MSFT,buy,market,fill,1,gtc,0.0,1,stock,217.5500030517578,122.0,0.0
2022-11-05 09:30:00-04:00,SentimentTrader,5441df68609c45248983934b6a42316c,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,214.9422964477539,122.0,0.0
2022-11-07 09:30:00-05:00,SentimentTrader,b46e3d18d58b47eda16842e4c0205408,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-07 09:30:00-05:00,SentimentTrader,49ec2493f56544a79da928566c77665b,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-11-07 09:30:00-05:00,SentimentTrader,b46e3d18d58b47eda16842e4c0205408,MSFT,buy,market,fill,1,gtc,0.0,1,stock,221.99000549316406,119.0,0.0
2022-11-08 09:30:00-05:00,SentimentTrader,49ec2493f56544a79da928566c77665b,MSFT,sell,trailing_stop,canceled,1,gtc,0.0,1,stock,,,
2022-11-08 09:30:00-05:00,SentimentTrader,e25f577017434c2da6f2789f7b773c1a,MSFT,sell,market,new,1,day,0.0,1,stock,,,
2022-11-08 09:30:00-05:00,SentimentTrader,e25f577017434c2da6f2789f7b773c1a,MSFT,sell,market,fill,1,day,0.0,1,stock,228.6999969482422,119.0,0.0
2022-11-09 09:30:00-05:00,SentimentTrader,dfa2b69d2a3a43708f735f9af65e8a6e,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-09 09:30:00-05:00,SentimentTrader,c20f0eb666d0449fbb258ea0a2e36611,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-11-09 09:30:00-05:00,SentimentTrader,dfa2b69d2a3a43708f735f9af65e8a6e,MSFT,buy,market,fill,1,gtc,0.0,1,stock,227.3699951171875,117.0,0.0
2022-11-14 08:30:00-05:00,SentimentTrader,c20f0eb666d0449fbb258ea0a2e36611,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,240.55030532836912,117.0,0.0
2022-11-14 09:30:00-05:00,SentimentTrader,241357363577494cb42966c0d9065061,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-14 09:30:00-05:00,SentimentTrader,0e1d56b6f4214df09892c34ff264cddc,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2022-11-14 09:30:00-05:00,SentimentTrader,241357363577494cb42966c0d9065061,MSFT,buy,market,fill,1,gtc,0.0,1,stock,241.99000549316406,111.0,0.0
2022-11-17 09:30:00-05:00,SentimentTrader,0e1d56b6f4214df09892c34ff264cddc,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,237.77999877929688,111.0,0.0
2023-01-13 09:30:00-05:00,SentimentTrader,959ac77d14e7442bb16ae68e94ecd072,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-13 09:30:00-05:00,SentimentTrader,d913d0ff3aca4e5fb7dd8b9226419654,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-01-13 09:30:00-05:00,SentimentTrader,959ac77d14e7442bb16ae68e94ecd072,MSFT,buy,market,fill,1,gtc,0.0,1,stock,237.0,113.0,0.0
2023-01-19 09:30:00-05:00,SentimentTrader,d913d0ff3aca4e5fb7dd8b9226419654,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,233.77999877929688,113.0,0.0
2023-02-23 09:30:00-05:00,SentimentTrader,385e12d1d0474f7c894f887e1bcda680,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,SentimentTrader,a4ad7f754ca24851866538cebf91cb9d,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,SentimentTrader,385e12d1d0474f7c894f887e1bcda680,MSFT,buy,market,fill,1,gtc,0.0,1,stock,255.55999755859375,105.0,0.0
2023-02-24 09:30:00-05:00,SentimentTrader,a4ad7f754ca24851866538cebf91cb9d,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,249.1347964477539,105.0,0.0
2023-02-27 09:30:00-05:00,SentimentTrader,6c21b64fbea84aeca3ab7f214ed3ae46,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-27 09:30:00-05:00,SentimentTrader,78b9133c2692427886890649d6794d34,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-02-27 09:30:00-05:00,SentimentTrader,6c21b64fbea84aeca3ab7f214ed3ae46,MSFT,buy,market,fill,1,gtc,0.0,1,stock,252.4600067138672,105.0,0.0
2023-03-08 09:30:00-05:00,SentimentTrader,78b9133c2692427886890649d6794d34,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,252.31639526367186,105.0,0.0
2023-03-15 09:30:00-04:00,SentimentTrader,a519fef728ab4ecd90a0b5464f6fc3a1,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-15 09:30:00-04:00,SentimentTrader,3caa7936940248e48d9651188d92072e,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-03-15 09:30:00-04:00,SentimentTrader,a519fef728ab4ecd90a0b5464f6fc3a1,MSFT,buy,market,fill,1,gtc,0.0,1,stock,259.9800109863281,102.0,0.0
2023-03-20 08:30:00-04:00,SentimentTrader,3caa7936940248e48d9651188d92072e,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,274.83008697509763,102.0,0.0
2023-03-20 09:30:00-04:00,SentimentTrader,4ac913303ef34707b74f964a1064016e,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,SentimentTrader,3a9f5178a51644ca9be46c185d09a9ca,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,SentimentTrader,4ac913303ef34707b74f964a1064016e,MSFT,buy,market,fill,1,gtc,0.0,1,stock,276.9800109863281,97.0,0.0
2023-03-28 09:30:00-04:00,SentimentTrader,3a9f5178a51644ca9be46c185d09a9ca,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,273.0161917114258,97.0,0.0
2023-03-29 09:30:00-04:00,SentimentTrader,dee38177806c484caa6ac92843d30119,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-29 09:30:00-04:00,SentimentTrader,40ff7f7eb8e44d96889e761d4f90e6e3,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-03-29 09:30:00-04:00,SentimentTrader,dee38177806c484caa6ac92843d30119,MSFT,buy,market,fill,1,gtc,0.0,1,stock,278.9599914550781,96.0,0.0
2023-04-07 09:30:00-04:00,SentimentTrader,40ff7f7eb8e44d96889e761d4f90e6e3,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,283.2099914550781,96.0,0.0
2023-04-10 09:30:00-04:00,SentimentTrader,085a0105d7b94a19958e7d408d5ab57f,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,SentimentTrader,c0888630bb5a4d92ac73d07a50b9c0a6,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,SentimentTrader,085a0105d7b94a19958e7d408d5ab57f,MSFT,buy,market,fill,1,gtc,0.0,1,stock,289.2099914550781,93.0,0.0
2023-04-24 08:30:00-04:00,SentimentTrader,c0888630bb5a4d92ac73d07a50b9c0a6,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,282.0899963378906,93.0,0.0
2023-04-24 09:30:00-04:00,SentimentTrader,ca0c70655a6f4bf5a7885f234d4a69de,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-24 09:30:00-04:00,SentimentTrader,662b7727b3694f22bb4af88d7aff3c07,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-04-24 09:30:00-04:00,SentimentTrader,ca0c70655a6f4bf5a7885f234d4a69de,MSFT,buy,market,fill,1,gtc,0.0,1,stock,282.0899963378906,95.0,0.0
2023-04-25 09:30:00-04:00,SentimentTrader,662b7727b3694f22bb4af88d7aff3c07,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,276.4015118408203,95.0,0.0
2023-04-26 09:30:00-04:00,SentimentTrader,8e2610051529470bb9e59226f1606d0a,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,SentimentTrader,1365954c1f234c1291a6b54563a1e33e,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,SentimentTrader,8e2610051529470bb9e59226f1606d0a,MSFT,buy,market,fill,1,gtc,0.0,1,stock,296.70001220703125,90.0,0.0
2023-05-01 09:30:00-04:00,SentimentTrader,1365954c1f234c1291a6b54563a1e33e,MSFT,sell,trailing_stop,canceled,1,gtc,0.0,1,stock,,,
2023-05-01 09:30:00-04:00,SentimentTrader,7f00d02d7d0d405c93b47cd6b2fae2db,MSFT,sell,market,new,1,day,0.0,1,stock,,,
2023-05-01 09:30:00-04:00,SentimentTrader,7f00d02d7d0d405c93b47cd6b2fae2db,MSFT,sell,market,fill,1,day,0.0,1,stock,306.9700012207031,90.0,0.0
2023-05-02 09:30:00-04:00,SentimentTrader,006414647f694cc8b775175022ff902d,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-02 09:30:00-04:00,SentimentTrader,b4cbcd6398ea4c098078d9b09865ae04,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-05-02 09:30:00-04:00,SentimentTrader,006414647f694cc8b775175022ff902d,MSFT,buy,market,fill,1,gtc,0.0,1,stock,307.760009765625,87.0,0.0
2023-05-03 09:30:00-04:00,SentimentTrader,b4cbcd6398ea4c098078d9b09865ae04,MSFT,sell,trailing_stop,canceled,1,gtc,0.0,1,stock,,,
2023-05-03 09:30:00-04:00,SentimentTrader,6491df4f546f4a0f80c3b810403e64ef,MSFT,sell,market,new,1,day,0.0,1,stock,,,
2023-05-03 09:30:00-04:00,SentimentTrader,6491df4f546f4a0f80c3b810403e64ef,MSFT,sell,market,fill,1,day,0.0,1,stock,306.6199951171875,87.0,0.0
2023-05-24 09:30:00-04:00,SentimentTrader,14a23dc5152a4a609876d554ba5baed1,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-24 09:30:00-04:00,SentimentTrader,4a13de3a09ff4b6daf276c1ef00462fa,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2023-05-24 09:30:00-04:00,SentimentTrader,14a23dc5152a4a609876d554ba5baed1,MSFT,buy,market,fill,1,gtc,0.0,1,stock,314.7300109863281,85.0,0.0
2023-05-31 09:30:00-04:00,SentimentTrader,4a13de3a09ff4b6daf276c1ef00462fa,MSFT,sell,trailing_stop,canceled,1,gtc,0.0,1,stock,,,
2023-05-31 09:30:00-04:00,SentimentTrader,37f78e89db0a46fe920ce6e82ad1ddb8,MSFT,sell,market,new,1,day,0.0,1,stock,,,
2023-05-31 09:30:00-04:00,SentimentTrader,37f78e89db0a46fe920ce6e82ad1ddb8,MSFT,sell,market,fill,1,day,0.0,1,stock,332.2900085449219,85.0,0.0
